OID,ID_source,X_source,Y_source,ID_end,X_end,Y_end
1642,11,214718.478,9283341.916,33,218091.327,9293752.133
1643,11,214718.478,9283341.916,34,219556.632,9293953.206
1644,11,214718.478,9283341.916,35,220421.0432,9293014.469
1645,11,214718.478,9283341.916,36,217373.7955,9295944.515
1646,11,214718.478,9283341.916,37,218029.518,9295277.016
1647,11,214718.478,9283341.916,38,219511.5281,9295343.207
1648,11,214718.478,9283341.916,39,220396.8086,9295762.959
1649,11,214718.478,9283341.916,40,217340.2304,9296899.839
1650,11,214718.478,9283341.916,41,218056.4679,9296812.255
1651,11,214718.478,9283341.916,42,219519.6006,9297020.647
1652,11,214718.478,9283341.916,43,220408.7169,9296141.167
1653,11,214718.478,9283341.916,44,217270.2853,9298407.179
1654,11,214718.478,9283341.916,45,218184.4747,9298346.528
1655,11,214718.478,9283341.916,46,219504.7993,9298278.469
1656,11,214718.478,9283341.916,47,217175.7305,9299754.996
1657,11,214718.478,9283341.916,48,218118.7604,9299520.137
1658,11,214718.478,9283341.916,49,219637.1984,9299726.934
1659,11,214718.478,9283341.916,50,220419.714,9300413.145
1660,11,214718.478,9283341.916,51,217162.6284,9301422.638
1661,11,214718.478,9283341.916,52,218197.036,9301316.688
1662,11,214718.478,9283341.916,53,219664.3887,9301176.277
1663,11,214718.478,9283341.916,54,220516.7801,9301220.298
1664,11,214718.478,9283341.916,55,216939.8612,9302814.292
1665,11,214718.478,9283341.916,56,218061.6219,9302699.155
1666,11,214718.478,9283341.916,57,219742.7915,9302548.919
1667,11,214718.478,9283341.916,58,220514.1514,9302540.41
1668,11,214718.478,9283341.916,59,216902.3065,9304234.998
1669,11,214718.478,9283341.916,60,218113.5263,9304317.713
1670,11,214718.478,9283341.916,61,219635.6639,9304264.923
1671,11,214718.478,9283341.916,62,220655.7449,9304438.424
1672,11,214718.478,9283341.916,63,215661.3617,9306200.505
1673,11,214718.478,9283341.916,64,216713.4651,9305793.955
1674,11,214718.478,9283341.916,65,218099.6192,9305530.166
1675,11,214718.478,9283341.916,66,219563.8169,9305358.731
1676,11,214718.478,9283341.916,67,220601.9682,9305256.254
1677,11,214718.478,9283341.916,68,215433.1993,9307233.695
1678,11,214718.478,9283341.916,69,216480.2273,9307203.214
1679,11,214718.478,9283341.916,70,215297.0766,9308832.45
1680,11,214718.478,9283341.916,71,216566.8341,9308784.236
1681,11,214718.478,9283341.916,72,217402.3672,9309197.326
1682,11,214718.478,9283341.916,73,214106.0865,9310659.621
1683,11,214718.478,9283341.916,74,215133.008,9310244.576
1684,11,214718.478,9283341.916,75,216262.0685,9310105.391
1685,11,214718.478,9283341.916,76,217416.2802,9309497.915
1686,11,214718.478,9283341.916,77,211244.8515,9312408.637
1687,11,214718.478,9283341.916,78,212292.679,9312084.35
1688,11,214718.478,9283341.916,79,213508.3264,9311480.489
1689,11,214718.478,9283341.916,80,215139.2181,9311375.212
1690,11,214718.478,9283341.916,81,216638.4208,9311390.242
1691,11,214718.478,9283341.916,82,217423.7559,9311992.719
1692,11,214718.478,9283341.916,83,211079.6171,9313240.822
1693,11,214718.478,9283341.916,84,211929.9916,9313112.723
1694,11,214718.478,9283341.916,85,213536.9892,9312765.346
1695,11,214718.478,9283341.916,86,214667.1934,9313183.281
1696,11,214718.478,9283341.916,87,210844.4154,9314757.328
1697,11,214718.478,9283341.916,88,211546.2429,9314603.112
1698,11,214718.478,9283341.916,89,210709.9657,9316316.166
1699,11,214718.478,9283341.916,90,211447.72,9316404.472
1700,11,214718.478,9283341.916,91,210732.3243,9317709.482
1701,11,214718.478,9283341.916,92,211616.5896,9317879.936
1702,11,214718.478,9283341.916,93,210844.2539,9319215.868
1703,11,214718.478,9283341.916,94,211954.5057,9319348.685
1704,11,214718.478,9283341.916,95,211028.305,9320653.372
1705,11,214718.478,9283341.916,96,211924.2638,9320704.608
1706,11,214718.478,9283341.916,97,211236.2975,9321940.052
1707,11,214718.478,9283341.916,98,211903.2427,9322311.986
1708,11,214718.478,9283341.916,99,212989.4479,9322805.754
1709,11,214718.478,9283341.916,100,212217.2889,9323724.712
1710,11,214718.478,9283341.916,101,213619.7601,9323859.218
1711,11,214718.478,9283341.916,102,214916.8822,9324213.013
1712,11,214718.478,9283341.916,103,216478.0363,9324100.697
1713,11,214718.478,9283341.916,104,212580.3473,9325052.909
1714,11,214718.478,9283341.916,105,213479.6808,9325425.55
1715,11,214718.478,9283341.916,106,215210.3882,9325319.869
1716,11,214718.478,9283341.916,107,216275.3863,9325343.034
1717,11,214718.478,9283341.916,108,212840.5247,9326071.444
1718,11,214718.478,9283341.916,109,213697.556,9326418.019
1719,11,214718.478,9283341.916,110,215163.1994,9326519.001
1720,11,214718.478,9283341.916,111,216321.108,9326680.555
1721,11,214718.478,9283341.916,112,216491.3947,9328222.873
1722,11,214718.478,9283341.916,113,218278.483,9328720.51
1723,11,214718.478,9283341.916,114,216417.0588,9329913.647
1724,11,214718.478,9283341.916,115,218034.6445,9329645.129
1725,11,214718.478,9283341.916,116,216688.391,9331236.678
1726,11,214718.478,9283341.916,117,217683.2193,9330807.337
1727,11,214718.478,9283341.916,118,215800.3107,9333083.425
1728,11,214718.478,9283341.916,119,216539.9791,9332752.272
1729,11,214718.478,9283341.916,120,217407.245,9333055.124
1730,11,214718.478,9283341.916,121,215777.8205,9333679.116
1731,11,214718.478,9283341.916,122,216764.9904,9334155.649
1732,11,214718.478,9283341.916,123,217602.2987,9334517.528
1733,11,214718.478,9283341.916,124,216992.2472,9335504.923
1734,11,214718.478,9283341.916,125,217543.6239,9335431.498
1735,11,214718.478,9283341.916,126,217178.5047,9337419.822
1736,11,214718.478,9283341.916,127,217481.5684,9337121.481
1737,11,214718.478,9283341.916,128,217163.8736,9338539.357
1738,11,214718.478,9283341.916,129,217478.5886,9338455.483
1739,11,214718.478,9283341.916,130,216445.1932,9340410.566
1740,11,214718.478,9283341.916,131,216353.9627,9341628.387
1741,11,214718.478,9283341.916,132,216482.6337,9343300.463
1742,11,214718.478,9283341.916,133,216508.8459,9344803.278
1743,11,214718.478,9283341.916,134,216912.7906,9346054.356
1744,11,214718.478,9283341.916,135,217563.016,9346322.822
1745,11,214718.478,9283341.916,136,217012.1252,9347972.89
1746,11,214718.478,9283341.916,137,217748.8914,9347173.116
1747,11,214718.478,9283341.916,138,216708.3335,9349365.882
1748,11,214718.478,9283341.916,139,217729.0699,9349924.41
1749,11,214718.478,9283341.916,140,216579.8161,9350745.816
1750,11,214718.478,9283341.916,141,217756.0426,9350152.92
1751,11,214718.478,9283341.916,142,216591.2771,9352243.605
1752,11,214718.478,9283341.916,143,217414.2603,9351944.945
1753,11,214718.478,9283341.916,144,216707.6069,9353706.346
1754,11,214718.478,9283341.916,145,217482.6398,9354073.031
1755,11,214718.478,9283341.916,146,216874.0269,9355212.578
1756,11,214718.478,9283341.916,147,217700.4539,9355364.915
1757,11,214718.478,9283341.916,148,217002.1986,9356682.844
1758,11,214718.478,9283341.916,149,217782.7776,9356768.42
1759,11,214718.478,9283341.916,150,217224.284,9358047.908
1760,11,214718.478,9283341.916,151,217925.5096,9358306.571
1761,11,214718.478,9283341.916,152,218304.2594,9359625.25
1762,11,214718.478,9283341.916,153,219109.887,9360154.904
1763,11,214718.478,9283341.916,154,218375.084,9360533.602
1764,11,214718.478,9283341.916,155,219679.8068,9360899.379
1765,11,214718.478,9283341.916,156,220784.1132,9361728.057
1766,11,214718.478,9283341.916,157,220224.8136,9363403.728
1767,11,214718.478,9283341.916,158,221252.8252,9362932.585
1768,11,214718.478,9283341.916,159,220130.9102,9364129.854
1769,11,214718.478,9283341.916,160,220676.5068,9364823.054
1770,11,214718.478,9283341.916,161,220965.2118,9365053.462
1771,12,216161.871,9283310.444,1,215379.8541,9280685.623
1772,12,216161.871,9283310.444,2,216084.5743,9280696.494
1773,12,216161.871,9283310.444,3,220377.8235,9280982.039
1774,12,216161.871,9283310.444,4,221083.1951,9280499.051
1775,12,216161.871,9283310.444,5,214368.1239,9281603.483
1776,12,216161.871,9283310.444,6,215109.0149,9281711.749
1777,12,216161.871,9283310.444,7,216024.5784,9281640.556
1778,12,216161.871,9283310.444,8,220356.0093,9281300.749
1779,12,216161.871,9283310.444,9,220681.8789,9281759.772
1780,12,216161.871,9283310.444,10,214333.0551,9283540.984
1781,12,216161.871,9283310.444,11,214718.478,9283341.916
1782,12,216161.871,9283310.444,12,216161.871,9283310.444
1783,12,216161.871,9283310.444,13,220768.0356,9283171.672
1784,12,216161.871,9283310.444,14,214236.6937,9284873.12
1785,12,216161.871,9283310.444,15,215062.0103,9284821.394
1786,12,216161.871,9283310.444,16,216175.7091,9285024.221
1787,12,216161.871,9283310.444,17,220341.6909,9285042.565
1788,12,216161.871,9283310.444,18,220559.5837,9284707.915
1789,12,216161.871,9283310.444,19,214242.5176,9285951.152
1790,12,216161.871,9283310.444,20,215126.4992,9286204.305
1791,12,216161.871,9283310.444,21,216088.4348,9285959.628
1792,12,216161.871,9283310.444,22,220128.1659,9286341.379
1793,12,216161.871,9283310.444,23,220529.315,9286136.707
1794,12,216161.871,9283310.444,24,215155.9601,9287033.29
1795,12,216161.871,9283310.444,25,219858.9284,9287629.6
1796,12,216161.871,9283310.444,26,220491.7896,9287209.561
1797,12,216161.871,9283310.444,27,218843.8845,9289921.288
1798,12,216161.871,9283310.444,28,219337.7198,9289278.179
1799,12,216161.871,9283310.444,29,218583.9396,9290816.8
1800,12,216161.871,9283310.444,30,218983.6024,9290473.163
1801,12,216161.871,9283310.444,31,218343.2794,9292229.389
1802,12,216161.871,9283310.444,32,219692.8646,9292231.265
1803,12,216161.871,9283310.444,33,218091.327,9293752.133
1804,12,216161.871,9283310.444,34,219556.632,9293953.206
1805,12,216161.871,9283310.444,35,220421.0432,9293014.469
1806,12,216161.871,9283310.444,36,217373.7955,9295944.515
1807,12,216161.871,9283310.444,37,218029.518,9295277.016
1808,12,216161.871,9283310.444,38,219511.5281,9295343.207
1809,12,216161.871,9283310.444,39,220396.8086,9295762.959
1810,12,216161.871,9283310.444,40,217340.2304,9296899.839
1811,12,216161.871,9283310.444,41,218056.4679,9296812.255
1812,12,216161.871,9283310.444,42,219519.6006,9297020.647
1813,12,216161.871,9283310.444,43,220408.7169,9296141.167
1814,12,216161.871,9283310.444,44,217270.2853,9298407.179
1815,12,216161.871,9283310.444,45,218184.4747,9298346.528
1816,12,216161.871,9283310.444,46,219504.7993,9298278.469
1817,12,216161.871,9283310.444,47,217175.7305,9299754.996
1818,12,216161.871,9283310.444,48,218118.7604,9299520.137
1819,12,216161.871,9283310.444,49,219637.1984,9299726.934
1820,12,216161.871,9283310.444,50,220419.714,9300413.145
1821,12,216161.871,9283310.444,51,217162.6284,9301422.638
1822,12,216161.871,9283310.444,52,218197.036,9301316.688
1823,12,216161.871,9283310.444,53,219664.3887,9301176.277
1824,12,216161.871,9283310.444,54,220516.7801,9301220.298
1825,12,216161.871,9283310.444,55,216939.8612,9302814.292
1826,12,216161.871,9283310.444,56,218061.6219,9302699.155
1827,12,216161.871,9283310.444,57,219742.7915,9302548.919
1828,12,216161.871,9283310.444,58,220514.1514,9302540.41
1829,12,216161.871,9283310.444,59,216902.3065,9304234.998
1830,12,216161.871,9283310.444,60,218113.5263,9304317.713
1831,12,216161.871,9283310.444,61,219635.6639,9304264.923
1832,12,216161.871,9283310.444,62,220655.7449,9304438.424
1833,12,216161.871,9283310.444,63,215661.3617,9306200.505
1834,12,216161.871,9283310.444,64,216713.4651,9305793.955
1835,12,216161.871,9283310.444,65,218099.6192,9305530.166
1836,12,216161.871,9283310.444,66,219563.8169,9305358.731
1837,12,216161.871,9283310.444,67,220601.9682,9305256.254
1838,12,216161.871,9283310.444,68,215433.1993,9307233.695
1839,12,216161.871,9283310.444,69,216480.2273,9307203.214
1840,12,216161.871,9283310.444,70,215297.0766,9308832.45
1841,12,216161.871,9283310.444,71,216566.8341,9308784.236
1842,12,216161.871,9283310.444,72,217402.3672,9309197.326
1843,12,216161.871,9283310.444,73,214106.0865,9310659.621
1844,12,216161.871,9283310.444,74,215133.008,9310244.576
1845,12,216161.871,9283310.444,75,216262.0685,9310105.391
1846,12,216161.871,9283310.444,76,217416.2802,9309497.915
1847,12,216161.871,9283310.444,77,211244.8515,9312408.637
1848,12,216161.871,9283310.444,78,212292.679,9312084.35
1849,12,216161.871,9283310.444,79,213508.3264,9311480.489
1850,12,216161.871,9283310.444,80,215139.2181,9311375.212
1851,12,216161.871,9283310.444,81,216638.4208,9311390.242
1852,12,216161.871,9283310.444,82,217423.7559,9311992.719
1853,12,216161.871,9283310.444,83,211079.6171,9313240.822
1854,12,216161.871,9283310.444,84,211929.9916,9313112.723
1855,12,216161.871,9283310.444,85,213536.9892,9312765.346
1856,12,216161.871,9283310.444,86,214667.1934,9313183.281
1857,12,216161.871,9283310.444,87,210844.4154,9314757.328
1858,12,216161.871,9283310.444,88,211546.2429,9314603.112
1859,12,216161.871,9283310.444,89,210709.9657,9316316.166
1860,12,216161.871,9283310.444,90,211447.72,9316404.472
1861,12,216161.871,9283310.444,91,210732.3243,9317709.482
1862,12,216161.871,9283310.444,92,211616.5896,9317879.936
1863,12,216161.871,9283310.444,93,210844.2539,9319215.868
1864,12,216161.871,9283310.444,94,211954.5057,9319348.685
1865,12,216161.871,9283310.444,95,211028.305,9320653.372
1866,12,216161.871,9283310.444,96,211924.2638,9320704.608
1867,12,216161.871,9283310.444,97,211236.2975,9321940.052
1868,12,216161.871,9283310.444,98,211903.2427,9322311.986
1869,12,216161.871,9283310.444,99,212989.4479,9322805.754
1870,12,216161.871,9283310.444,100,212217.2889,9323724.712
1871,12,216161.871,9283310.444,101,213619.7601,9323859.218
1872,12,216161.871,9283310.444,102,214916.8822,9324213.013
1873,12,216161.871,9283310.444,103,216478.0363,9324100.697
1874,12,216161.871,9283310.444,104,212580.3473,9325052.909
1875,12,216161.871,9283310.444,105,213479.6808,9325425.55
1876,12,216161.871,9283310.444,106,215210.3882,9325319.869
1877,12,216161.871,9283310.444,107,216275.3863,9325343.034
1878,12,216161.871,9283310.444,108,212840.5247,9326071.444
1879,12,216161.871,9283310.444,109,213697.556,9326418.019
1880,12,216161.871,9283310.444,110,215163.1994,9326519.001
1881,12,216161.871,9283310.444,111,216321.108,9326680.555
1882,12,216161.871,9283310.444,112,216491.3947,9328222.873
1883,12,216161.871,9283310.444,113,218278.483,9328720.51
1884,12,216161.871,9283310.444,114,216417.0588,9329913.647
1885,12,216161.871,9283310.444,115,218034.6445,9329645.129
1886,12,216161.871,9283310.444,116,216688.391,9331236.678
1887,12,216161.871,9283310.444,117,217683.2193,9330807.337
1888,12,216161.871,9283310.444,118,215800.3107,9333083.425
1889,12,216161.871,9283310.444,119,216539.9791,9332752.272
1890,12,216161.871,9283310.444,120,217407.245,9333055.124
1891,12,216161.871,9283310.444,121,215777.8205,9333679.116
1892,12,216161.871,9283310.444,122,216764.9904,9334155.649
1893,12,216161.871,9283310.444,123,217602.2987,9334517.528
1894,12,216161.871,9283310.444,124,216992.2472,9335504.923
1895,12,216161.871,9283310.444,125,217543.6239,9335431.498
1896,12,216161.871,9283310.444,126,217178.5047,9337419.822
1897,12,216161.871,9283310.444,127,217481.5684,9337121.481
1898,12,216161.871,9283310.444,128,217163.8736,9338539.357
1899,12,216161.871,9283310.444,129,217478.5886,9338455.483
1900,12,216161.871,9283310.444,130,216445.1932,9340410.566
1901,12,216161.871,9283310.444,131,216353.9627,9341628.387
1902,12,216161.871,9283310.444,132,216482.6337,9343300.463
1903,12,216161.871,9283310.444,133,216508.8459,9344803.278
1904,12,216161.871,9283310.444,134,216912.7906,9346054.356
1905,12,216161.871,9283310.444,135,217563.016,9346322.822
1906,12,216161.871,9283310.444,136,217012.1252,9347972.89
1907,12,216161.871,9283310.444,137,217748.8914,9347173.116
1908,12,216161.871,9283310.444,138,216708.3335,9349365.882
1909,12,216161.871,9283310.444,139,217729.0699,9349924.41
1910,12,216161.871,9283310.444,140,216579.8161,9350745.816
1911,12,216161.871,9283310.444,141,217756.0426,9350152.92
1912,12,216161.871,9283310.444,142,216591.2771,9352243.605
1913,12,216161.871,9283310.444,143,217414.2603,9351944.945
1914,12,216161.871,9283310.444,144,216707.6069,9353706.346
1915,12,216161.871,9283310.444,145,217482.6398,9354073.031
1916,12,216161.871,9283310.444,146,216874.0269,9355212.578
1917,12,216161.871,9283310.444,147,217700.4539,9355364.915
1918,12,216161.871,9283310.444,148,217002.1986,9356682.844
1919,12,216161.871,9283310.444,149,217782.7776,9356768.42
1920,12,216161.871,9283310.444,150,217224.284,9358047.908
1921,12,216161.871,9283310.444,151,217925.5096,9358306.571
1922,12,216161.871,9283310.444,152,218304.2594,9359625.25
1923,12,216161.871,9283310.444,153,219109.887,9360154.904
1924,12,216161.871,9283310.444,154,218375.084,9360533.602
1925,12,216161.871,9283310.444,155,219679.8068,9360899.379
1926,12,216161.871,9283310.444,156,220784.1132,9361728.057
1927,12,216161.871,9283310.444,157,220224.8136,9363403.728
1928,12,216161.871,9283310.444,158,221252.8252,9362932.585
1929,12,216161.871,9283310.444,159,220130.9102,9364129.854
1930,12,216161.871,9283310.444,160,220676.5068,9364823.054
1931,12,216161.871,9283310.444,161,220965.2118,9365053.462
1932,13,220768.0356,9283171.672,1,215379.8541,9280685.623
1933,13,220768.0356,9283171.672,2,216084.5743,9280696.494
1934,13,220768.0356,9283171.672,3,220377.8235,9280982.039
1935,13,220768.0356,9283171.672,4,221083.1951,9280499.051
1936,13,220768.0356,9283171.672,5,214368.1239,9281603.483
1937,13,220768.0356,9283171.672,6,215109.0149,9281711.749
1938,13,220768.0356,9283171.672,7,216024.5784,9281640.556
1939,13,220768.0356,9283171.672,8,220356.0093,9281300.749
1940,13,220768.0356,9283171.672,9,220681.8789,9281759.772
1941,13,220768.0356,9283171.672,10,214333.0551,9283540.984
1942,13,220768.0356,9283171.672,11,214718.478,9283341.916
1943,13,220768.0356,9283171.672,12,216161.871,9283310.444
1944,13,220768.0356,9283171.672,13,220768.0356,9283171.672
1945,13,220768.0356,9283171.672,14,214236.6937,9284873.12
1946,13,220768.0356,9283171.672,15,215062.0103,9284821.394
1947,13,220768.0356,9283171.672,16,216175.7091,9285024.221
